Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
missfortune,49.58%,50.42%,45.19%,54.81%,2.27 : 1,2.59 : 1,48.28%,49.79%,"22,678","24,573","15'45""","15'17""",49.58%,50.42%,52.17%,50.90%,12.18%,6.38%,2.74%,1.31%
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,49.38%,50.62%,48.69%,51.31%,2.36 : 1,2.32 : 1,50.82%,48.47%,"24,750","21,707","15'18""","15'18""",49.38%,50.62%,52.17%,53.08%,12.18%,2.35%,2.74%,4.14%
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,,,,,,,,,,,,,,,,,,,,
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,,,,,,,,,,,,,,,,,,,,
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,,,,,,,,,,,,,,,,,,,,
samira,52.51%,47.49%,45.07%,54.93%,2.33 : 1,2.30 : 1,51.56%,50.29%,"24,082","24,911","15'38""","15'39""",52.51%,47.49%,52.17%,50.86%,12.18%,5.13%,2.74%,6.54%
sejuani,,,,,,,,,,,,,,,,,,,,
senna,51.27%,48.73%,46.15%,53.85%,2.39 : 1,3.23 : 1,49.68%,56.68%,"24,075","21,003","15'7""","16'6""",51.27%,48.73%,52.17%,50.43%,12.18%,5.32%,2.74%,8.26%
seraphine,38.92%,61.08%,39.53%,60.47%,1.92 : 1,3.33 : 1,47.55%,53.70%,"21,982","21,571","16'55""","15'18""",38.92%,61.08%,52.17%,50.26%,12.18%,0.56%,2.74%,0.34%
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,49.66%,50.34%,44.71%,55.29%,2.41 : 1,2.76 : 1,49.22%,50.69%,"23,199","25,060","16'3""","14'57""",49.66%,50.34%,52.17%,52.52%,12.18%,10.07%,2.74%,4.77%
