Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
missfortune,48.68%,51.32%,48.27%,51.73%,2.22 : 1,2.42 : 1,48.43%,49.65%,"20,666","23,529","16'23""","15'45""",48.68%,51.32%,50.67%,50.92%,5.77%,6.38%,1.52%,1.31%
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,50.00%,50.00%,48.81%,51.19%,2.24 : 1,2.14 : 1,49.70%,48.17%,"22,742","21,585","15'18""","15'45""",50.00%,50.00%,50.67%,53.12%,5.77%,2.34%,1.52%,4.12%
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,,,,,,,,,,,,,,,,,,,,
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,,,,,,,,,,,,,,,,,,,,
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,,,,,,,,,,,,,,,,,,,,
samira,47.36%,52.64%,45.40%,54.60%,2.17 : 1,2.25 : 1,50.34%,50.91%,"21,549","24,860","15'53""","15'17""",47.36%,52.64%,50.67%,50.87%,5.77%,5.13%,1.52%,6.53%
sejuani,,,,,,,,,,,,,,,,,,,,
senna,52.77%,47.23%,47.65%,52.35%,2.29 : 1,3.01 : 1,49.06%,56.69%,"22,466","20,722","15'34""","16'21""",52.77%,47.23%,50.67%,50.38%,5.77%,5.33%,1.52%,8.29%
seraphine,46.38%,53.62%,46.23%,53.77%,2.17 : 1,3.04 : 1,47.74%,51.75%,"19,190","18,362","16'48""","15'35""",46.38%,53.62%,50.67%,50.49%,5.77%,0.56%,1.52%,0.34%
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,48.48%,51.52%,48.56%,51.44%,2.34 : 1,2.50 : 1,48.60%,50.11%,"21,091","24,314","16'19""","15'16""",48.48%,51.52%,50.67%,52.51%,5.77%,10.06%,1.52%,4.76%
skarner,,,,,,,,,,,,,,,,,,,,
smolder,50.63%,49.37%,49.47%,50.53%,2.36 : 1,2.34 : 1,48.94%,48.42%,"22,991","26,930","15'45""","16'9""",50.63%,49.37%,50.67%,51.12%,5.77%,10.10%,1.52%,5.33%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,52.08%,47.92%,47.82%,52.18%,2.13 : 1,2.61 : 1,49.13%,53.82%,"24,580","26,439","16'11""","15'34""",52.08%,47.92%,50.67%,52.63%,5.77%,0.65%,1.52%,0.62%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
