Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,50.72%,49.28%,50.53%,49.47%,2.29 : 1,2.23 : 1,51.39%,49.65%,"26,770","24,241","16'17""","15'17""",50.72%,49.28%,51.82%,51.05%,4.47%,6.40%,4.51%,1.30%
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,44.07%,55.93%,49.54%,50.46%,2.25 : 1,2.25 : 1,51.57%,48.79%,"25,054","21,597","16'16""","15'16""",44.07%,55.93%,51.82%,53.13%,4.47%,2.36%,4.51%,4.16%
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,,,,,,,,,,,,,,,,,,,,
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,,,,,,,,,,,,,,,,,,,,
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,,,,,,,,,,,,,,,,,,,,
samira,51.01%,48.99%,50.90%,49.10%,2.42 : 1,2.09 : 1,53.46%,49.98%,"25,703","24,659","16'15""","15'20""",51.01%,48.99%,51.82%,50.80%,4.47%,5.14%,4.51%,6.59%
sejuani,,,,,,,,,,,,,,,,,,,,
senna,48.39%,51.61%,49.48%,50.52%,2.24 : 1,2.98 : 1,51.56%,55.80%,"27,458","20,822","16'3""","16'27""",48.39%,51.61%,51.82%,50.50%,4.47%,5.30%,4.51%,8.19%
seraphine,45.57%,54.43%,43.17%,56.83%,1.99 : 1,3.08 : 1,46.84%,54.60%,"23,291","19,020","16'24""","15'16""",45.57%,54.43%,51.82%,50.01%,4.47%,0.56%,4.51%,0.35%
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
