Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,53.20%,46.80%,47.85%,52.15%,2.21 : 1,2.41 : 1,48.79%,50.69%,"22,490","24,354","15'40""","16'0""",53.20%,46.80%,53.10%,50.93%,2.35%,6.39%,4.14%,1.30%
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,,,,,,,,,,,,,,,,,,,,
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,,,,,,,,,,,,,,,,,,,,
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,,,,,,,,,,,,,,,,,,,,
samira,56.25%,43.75%,49.82%,50.18%,2.35 : 1,2.00 : 1,52.27%,50.12%,"24,258","24,841","14'43""","15'40""",56.25%,43.75%,53.10%,50.85%,2.35%,5.13%,4.14%,6.56%
sejuani,,,,,,,,,,,,,,,,,,,,
senna,54.76%,45.24%,49.33%,50.67%,2.20 : 1,2.87 : 1,48.05%,55.92%,"22,675","22,052","15'34""","16'33""",54.76%,45.24%,53.10%,50.45%,2.35%,5.32%,4.14%,8.24%
seraphine,54.84%,45.16%,42.86%,57.14%,1.93 : 1,3.04 : 1,43.70%,51.81%,"18,208","18,875","16'29""","16'28""",54.84%,45.16%,53.10%,50.22%,2.35%,0.56%,4.14%,0.34%
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,51.33%,48.67%,45.24%,54.76%,2.21 : 1,2.62 : 1,47.65%,51.62%,"21,694","26,475","15'56""","15'21""",51.33%,48.67%,53.10%,52.51%,2.35%,10.06%,4.14%,4.77%
skarner,,,,,,,,,,,,,,,,,,,,
