Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,48.22%,51.78%,48.77%,51.23%,2.31 : 1,2.56 : 1,49.92%,50.63%,"24,527","23,785","15'49""","15'34""",48.22%,51.78%,50.29%,51.13%,6.89%,6.40%,2.03%,1.30%
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,47.85%,52.15%,48.85%,51.15%,2.31 : 1,2.38 : 1,50.55%,50.11%,"25,657","22,262","15'21""","15'5""",47.85%,52.15%,50.29%,53.12%,6.89%,2.36%,2.03%,4.17%
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,,,,,,,,,,,,,,,,,,,,
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,,,,,,,,,,,,,,,,,,,,
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,,,,,,,,,,,,,,,,,,,,
samira,49.76%,50.24%,46.83%,53.17%,2.44 : 1,2.28 : 1,52.52%,51.57%,"25,960","25,351","15'26""","15'31""",49.76%,50.24%,50.29%,50.80%,6.89%,5.14%,2.03%,6.60%
sejuani,,,,,,,,,,,,,,,,,,,,
senna,50.86%,49.14%,47.32%,52.68%,2.40 : 1,3.24 : 1,52.22%,58.05%,"27,024","21,097","15'14""","16'1""",50.86%,49.14%,50.29%,50.48%,6.89%,5.30%,2.03%,8.16%
seraphine,52.68%,47.32%,42.78%,57.22%,2.28 : 1,3.00 : 1,48.42%,54.91%,"25,177","19,228","15'33""","14'39""",52.68%,47.32%,50.29%,50.18%,6.89%,0.57%,2.03%,0.35%
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
