Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,50.42%,49.58%,54.78%,45.22%,2.45 : 1,2.28 : 1,47.93%,49.25%,"23,460","22,726","15'19""","15'24""",50.42%,49.58%,51.71%,50.98%,7.31%,6.40%,5.33%,1.30%
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,42.63%,57.37%,53.13%,46.87%,2.38 : 1,2.43 : 1,49.08%,48.75%,"24,037","21,683","15'33""","15'3""",42.63%,57.37%,51.71%,53.06%,7.31%,2.36%,5.33%,4.16%
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,,,,,,,,,,,,,,,,,,,,
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,,,,,,,,,,,,,,,,,,,,
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,,,,,,,,,,,,,,,,,,,,
samira,53.40%,46.60%,51.46%,48.54%,2.46 : 1,2.14 : 1,48.30%,50.94%,"23,577","25,571","15'22""","15'26""",53.40%,46.60%,51.71%,50.81%,7.31%,5.14%,5.33%,6.58%
sejuani,,,,,,,,,,,,,,,,,,,,
senna,52.93%,47.07%,54.80%,45.20%,2.55 : 1,2.90 : 1,49.73%,56.39%,"24,771","19,574","14'58""","16'33""",52.93%,47.07%,51.71%,50.47%,7.31%,5.31%,5.33%,8.21%
seraphine,51.30%,48.70%,52.02%,47.98%,2.31 : 1,2.78 : 1,46.42%,52.21%,"22,437","18,513","15'11""","15'35""",51.30%,48.70%,51.71%,50.09%,7.31%,0.56%,5.33%,0.34%
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
